instruction : cmp / register data :R0 = 0x25280, R1 = 0x0, R2 = 0x0, R3 = 0x25288, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff78, LR = 0x0, PC = 0xa76c, CPSR = 0x600001d3 / modified register : ['cpsr'] / memory data : \x0\x0\x52\xe3
instruction : beq / register data :R0 = 0x25280, R1 = 0x0, R2 = 0x0, R3 = 0x25288, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff78, LR = 0x0, PC = 0xa770, CPSR = 0x600001d3 / modified register : ['pc'] / memory data : \x4\x0\x0\xa
instruction : pop / register data :R0 = 0x25280, R1 = 0x0, R2 = 0x0, R3 = 0x25288, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff78, LR = 0x0, PC = 0xa788, CPSR = 0x600001d3 / modified register : ['sp', 'r4', 'r5', 'r6', 'lr'] / memory data : \x70\x40\xbd\xe8
instruction : bx / register data :R0 = 0x25280, R1 = 0x0, R2 = 0x0, R3 = 0x25288, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8b60, PC = 0xa78c, CPSR = 0x600001d3 / modified register : ['pc'] / memory data : \x1e\xff\x2f\xe1
instruction : ldr / register data :R0 = 0x25280, R1 = 0x0, R2 = 0x0, R3 = 0x25288, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8b60, PC = 0x8b60, CPSR = 0x600001d3 / modified register : ['r0'] / memory data : \x2c\x0\x9f\xe5
instruction : ldr / register data :R0 = 0xac20, R1 = 0x0, R2 = 0x0, R3 = 0x25288, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8b60, PC = 0x8b64, CPSR = 0x600001d3 / modified register : ['r1'] / memory data : \x2c\x10\x9f\xe5
instruction : ldr / register data :R0 = 0xac20, R1 = 0xac5c, R2 = 0x0, R3 = 0x25288, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8b60, PC = 0x8b68, CPSR = 0x600001d3 / modified register : ['r2'] / memory data : \x2c\x20\x9f\xe5
instruction : ldr / register data :R0 = 0xac20, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x25288, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8b60, PC = 0x8b6c, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \x2c\x30\x9f\xe5
instruction : str / register data :R0 = 0xac20, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xace8, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8b60, PC = 0x8b70, CPSR = 0x600001d3 / modified register : [] / memory data : \x20\x0\x84\xe5
instruction : str / register data :R0 = 0xac20, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xace8, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8b60, PC = 0x8b74, CPSR = 0x600001d3 / modified register : [] / memory data : \x1c\x40\x84\xe5
instruction : str / register data :R0 = 0xac20, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xace8, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8b60, PC = 0x8b78, CPSR = 0x600001d3 / modified register : [] / memory data : \x24\x10\x84\xe5
instruction : str / register data :R0 = 0xac20, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xace8, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8b60, PC = 0x8b7c, CPSR = 0x600001d3 / modified register : [] / memory data : \x28\x20\x84\xe5
instruction : str / register data :R0 = 0xac20, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xace8, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8b60, PC = 0x8b80, CPSR = 0x600001d3 / modified register : [] / memory data : \x2c\x30\x84\xe5
instruction : add / register data :R0 = 0xac20, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xace8, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8b60, PC = 0x8b84, CPSR = 0x600001d3 / modified register : ['r0'] / memory data : \x58\x0\x84\xe2
instruction : bl / register data :R0 = 0x2527c, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xace8, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8b60, PC = 0x8b88, CPSR = 0x600001d3 / modified register : ['lr', 'pc'] / memory data : \x5f\x4\x0\xeb
instruction : bx / register data :R0 = 0x2527c, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xace8, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8b8c, PC = 0x9d0c, CPSR = 0x600001d3 / modified register : ['pc'] / memory data : \x1e\xff\x2f\xe1
instruction : pop / register data :R0 = 0x2527c, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xace8, R4 = 0x25224, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8b8c, PC = 0x8b8c, CPSR = 0x600001d3 / modified register : ['sp', 'r4', 'lr'] / memory data : \x10\x40\xbd\xe8
instruction : bx / register data :R0 = 0x2527c, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xace8, R4 = 0x24e68, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff90, LR = 0x8d04, PC = 0x8b90, CPSR = 0x600001d3 / modified register : ['pc'] / memory data : \x1e\xff\x2f\xe1
instruction : mov / register data :R0 = 0x2527c, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xace8, R4 = 0x24e68, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff90, LR = 0x8d04, PC = 0x8d04, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \x1\x30\xa0\xe3
instruction : ldr / register data :R0 = 0x2527c, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x24e68, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff90, LR = 0x8d04, PC = 0x8d08, CPSR = 0x600001d3 / modified register : ['r0'] / memory data : \x1c\x0\x9f\xe5
instruction : str / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x24e68, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff90, LR = 0x8d04, PC = 0x8d0c, CPSR = 0x600001d3 / modified register : [] / memory data : \x38\x30\x84\xe5
instruction : bl / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x24e68, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff90, LR = 0x8d04, PC = 0x8d10, CPSR = 0x600001d3 / modified register : ['lr', 'pc'] / memory data : \x7\x4\x0\xeb
instruction : bx / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x24e68, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff90, LR = 0x8d14, PC = 0x9d34, CPSR = 0x600001d3 / modified register : ['pc'] / memory data : \x1e\xff\x2f\xe1
instruction : pop / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x24e68, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff90, LR = 0x8d14, PC = 0x8d14, CPSR = 0x600001d3 / modified register : ['sp', 'r4', 'lr'] / memory data : \x10\x40\xbd\xe8
instruction : bx / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x0, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d18, CPSR = 0x600001d3 / modified register : ['pc'] / memory data : \x1e\xff\x2f\xe1
instruction : b / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x0, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8e08, CPSR = 0x600001d3 / modified register : ['pc'] / memory data : \xd2\xff\xff\xea
instruction : add / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x0, R5 = 0x1495c, R6 = 0x24e68, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d58, CPSR = 0x600001d3 / modified register : ['r6'] / memory data : \x2e\x6e\x86\xe2
instruction : ldr / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x0, R5 = 0x1495c, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d5c, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \x4\x30\x96\xe5
instruction : subs / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x3, R4 = 0x0, R5 = 0x1495c, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d60, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \x1\x30\x53\xe2
instruction : ldr / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x2, R4 = 0x0, R5 = 0x1495c, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d64, CPSR = 0x200001d3 / modified register : ['r4'] / memory data : \x8\x40\x96\xe5
instruction : bpl / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x2, R4 = 0x25154, R5 = 0x1495c, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d68, CPSR = 0x200001d3 / modified register : ['pc'] / memory data : \x3\x0\x0\x5a
instruction : ldrsh / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x2, R4 = 0x25154, R5 = 0x1495c, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d7c, CPSR = 0x200001d3 / modified register : ['r5'] / memory data : \xfc\x50\xd4\xe1
instruction : cmp / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x2, R4 = 0x25154, R5 = 0x4, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d80, CPSR = 0x200001d3 / modified register : ['cpsr'] / memory data : \x0\x0\x55\xe3
instruction : sub / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x2, R4 = 0x25154, R5 = 0x4, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d84, CPSR = 0x200001d3 / modified register : ['r3'] / memory data : \x1\x30\x43\xe2
instruction : bne / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x25154, R5 = 0x4, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d88, CPSR = 0x200001d3 / modified register : ['pc'] / memory data : \xf8\xff\xff\x1a
instruction : cmn / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x25154, R5 = 0x4, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d70, CPSR = 0x200001d3 / modified register : ['cpsr'] / memory data : \x1\x0\x73\xe3
instruction : add / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x25154, R5 = 0x4, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d74, CPSR = 0x1d3 / modified register : ['r4'] / memory data : \x68\x40\x84\xe2
instruction : beq / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x251bc, R5 = 0x4, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d78, CPSR = 0x1d3 / modified register : ['pc'] / memory data : \x1b\x0\x0\xa
instruction : ldrsh / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x251bc, R5 = 0x4, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d7c, CPSR = 0x1d3 / modified register : ['r5'] / memory data : \xfc\x50\xd4\xe1
instruction : cmp / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x251bc, R5 = 0x9, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d80, CPSR = 0x1d3 / modified register : ['cpsr'] / memory data : \x0\x0\x55\xe3
instruction : sub / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x1, R4 = 0x251bc, R5 = 0x9, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d84, CPSR = 0x200001d3 / modified register : ['r3'] / memory data : \x1\x30\x43\xe2
instruction : bne / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x0, R4 = 0x251bc, R5 = 0x9, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d88, CPSR = 0x200001d3 / modified register : ['pc'] / memory data : \xf8\xff\xff\x1a
instruction : cmn / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x0, R4 = 0x251bc, R5 = 0x9, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d70, CPSR = 0x200001d3 / modified register : ['cpsr'] / memory data : \x1\x0\x73\xe3
instruction : add / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x0, R4 = 0x251bc, R5 = 0x9, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d74, CPSR = 0x1d3 / modified register : ['r4'] / memory data : \x68\x40\x84\xe2
instruction : beq / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x0, R4 = 0x25224, R5 = 0x9, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d78, CPSR = 0x1d3 / modified register : ['pc'] / memory data : \x1b\x0\x0\xa
instruction : ldrsh / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x0, R4 = 0x25224, R5 = 0x9, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d7c, CPSR = 0x1d3 / modified register : ['r5'] / memory data : \xfc\x50\xd4\xe1
instruction : cmp / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x0, R4 = 0x25224, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d80, CPSR = 0x1d3 / modified register : ['cpsr'] / memory data : \x0\x0\x55\xe3
instruction : sub / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0x0, R4 = 0x25224, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d84, CPSR = 0x200001d3 / modified register : ['r3'] / memory data : \x1\x30\x43\xe2
instruction : bne / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xffffffff, R4 = 0x25224, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d88, CPSR = 0x200001d3 / modified register : ['pc'] / memory data : \xf8\xff\xff\x1a
instruction : cmn / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xffffffff, R4 = 0x25224, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d70, CPSR = 0x200001d3 / modified register : ['cpsr'] / memory data : \x1\x0\x73\xe3
instruction : add / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xffffffff, R4 = 0x25224, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d74, CPSR = 0x600001d3 / modified register : ['r4'] / memory data : \x68\x40\x84\xe2
instruction : beq / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xffffffff, R4 = 0x2528c, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8d78, CPSR = 0x600001d3 / modified register : ['pc'] / memory data : \x1b\x0\x0\xa
instruction : ldr / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xffffffff, R4 = 0x2528c, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8dec, CPSR = 0x600001d3 / modified register : ['r4'] / memory data : \x0\x40\x96\xe5
instruction : cmp / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xffffffff, R4 = 0x0, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8df0, CPSR = 0x600001d3 / modified register : ['cpsr'] / memory data : \x0\x0\x54\xe3
instruction : beq / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xffffffff, R4 = 0x0, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8df4, CPSR = 0x600001d3 / modified register : ['pc'] / memory data : \x4\x0\x0\xa
instruction : mov / register data :R0 = 0x25874, R1 = 0xac5c, R2 = 0xacb8, R3 = 0xffffffff, R4 = 0x0, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8e0c, CPSR = 0x600001d3 / modified register : ['r1'] / memory data : \x4\x10\xa0\xe3
instruction : mov / register data :R0 = 0x25874, R1 = 0x4, R2 = 0xacb8, R3 = 0xffffffff, R4 = 0x0, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8e10, CPSR = 0x600001d3 / modified register : ['r0'] / memory data : \x7\x0\xa0\xe1
instruction : bl / register data :R0 = 0x24e68, R1 = 0x4, R2 = 0xacb8, R3 = 0xffffffff, R4 = 0x0, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e08, PC = 0x8e14, CPSR = 0x600001d3 / modified register : ['lr', 'pc'] / memory data : \x84\xff\xff\xeb
instruction : sub / register data :R0 = 0x24e68, R1 = 0x4, R2 = 0xacb8, R3 = 0xffffffff, R4 = 0x0, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e18, PC = 0x8c2c, CPSR = 0x600001d3 / modified register : ['r2'] / memory data : \x1\x20\x41\xe2
instruction : push / register data :R0 = 0x24e68, R1 = 0x4, R2 = 0x3, R3 = 0xffffffff, R4 = 0x0, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff98, LR = 0x8e18, PC = 0x8c30, CPSR = 0x600001d3 / modified register : ['sp'] / memory data : \x70\x40\x2d\xe9
instruction : add / register data :R0 = 0x24e68, R1 = 0x4, R2 = 0x3, R3 = 0xffffffff, R4 = 0x0, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8e18, PC = 0x8c34, CPSR = 0x600001d3 / modified register : ['r4'] / memory data : \x82\x40\x82\xe0
instruction : add / register data :R0 = 0x24e68, R1 = 0x4, R2 = 0x3, R3 = 0xffffffff, R4 = 0x9, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8e18, PC = 0x8c38, CPSR = 0x600001d3 / modified register : ['r2'] / memory data : \x4\x21\x82\xe0
instruction : lsl / register data :R0 = 0x24e68, R1 = 0x4, R2 = 0x27, R3 = 0xffffffff, R4 = 0x9, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8e18, PC = 0x8c3c, CPSR = 0x600001d3 / modified register : ['r4'] / memory data : \x82\x41\xa0\xe1
instruction : mov / register data :R0 = 0x24e68, R1 = 0x4, R2 = 0x27, R3 = 0xffffffff, R4 = 0x138, R5 = 0x12, R6 = 0x25148, R7 = 0x24e68, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffffec, IP = 0x25288, SP = 0x7fffff88, LR = 0x8e18, PC = 0x8c40, CPSR = 0x600001d3 / modified register : ['r6'] / memory data : \x1\x60\xa0\xe1
